id,name,lat,lon,type,source
way/976100454,way/976100454,51.1796131,-1.8089373,tumulus,osm
way/976100456,way/976100456,51.1785147,-1.8090248,tumulus,osm
way/976100458,way/976100458,51.1773795,-1.8090399,tumulus,osm
way/976357708,Stone Row,50.4284258,-3.8914374,megalith,osm
way/976678619,North Kite Enclosure,51.1632086,-1.8407631,archaeological_site,osm
way/976678620,way/976678620,51.1605248,-1.8435258,tumulus,osm
way/976678622,way/976678622,51.1599724,-1.844498,tumulus,osm
way/976678624,way/976678624,51.1609361,-1.8466882,tumulus,osm
way/976678625,way/976678625,51.1613371,-1.8476777,tumulus,osm
way/976678631,way/976678631,51.1616652,-1.8454792,tumulus,osm
way/976678634,way/976678634,51.1623874,-1.8429619,tumulus,osm
way/976682389,way/976682389,51.1575966,-1.8308777,tumulus,osm
way/976682391,way/976682391,51.1577427,-1.8292499,tumulus,osm
way/976682395,way/976682395,51.1574803,-1.833873,tumulus,osm
way/976682398,way/976682398,51.1571016,-1.8328886,tumulus,osm
way/976682402,way/976682402,51.1568259,-1.829777,tumulus,osm
way/977345879,Beacon Hill Hillfort,51.3125368,-1.3447476,fortification,osm
way/977345880,way/977345880,51.3157996,-1.3472528,tumulus,osm
way/978167536,Othona Saxon Shore Fort,51.7355033,0.9400114,fortification,osm
way/979866372,way/979866372,53.3554242,-6.3315411,fortification,osm
way/982414014,Chesterton Roman Town,52.2347448,-1.5016968,settlement,osm
way/983606836,way/983606836,52.5211333,-3.2902845,tumulus,osm
way/984686141,AA SEARCHLIGHT: S0013633,51.6593838,0.6833106,archaeological_site,osm
way/986762876,Aberrheidol Castle,52.3906602,-4.0807764,archaeological_site,osm
way/986887217,Danbury Camp,51.7161956,0.5740433,archaeological_site,osm
way/988025041,way/988025041,51.5165545,-1.9456103,roman_villa,osm
way/988099465,Hampstead Norreys Motte,51.4805824,-1.2397108,archaeological_site,osm
way/988902162,Carriage-splash,52.0523571,-1.7767989,archaeological_site,osm
way/989179412,Trelessy Defended Enclosure,51.7394892,-4.6449404,fortification,osm
way/993738049,Ascott d'Oyley 12th century motte and bailey castle and associated earthworks,51.8689821,-1.5639295,archaeological_site,osm
way/993738053,Fragment of Ascott d'Oyley Castle,51.8692453,-1.562436,archaeological_site,osm
way/993738058,Ascott Earl motte and bailey castle,51.8638576,-1.5703081,archaeological_site,osm
way/995322522,Kelly Rounds,50.5294551,-4.797204,fortification,osm
way/995639593,Slapton Castle,50.2870168,-3.6740454,archaeological_site,osm
way/995932498,Almory Gate,51.7742718,-2.2910199,gate,osm
way/1000751861,way/1000751861,50.9094222,-0.1749319,archaeological_site,osm
way/1001049455,Sittaford Tor stone circle,50.6288376,-3.9381917,megalith,osm
way/1001091313,way/1001091313,52.5833001,-2.9342951,archaeological_site,osm
way/1001091319,way/1001091319,52.5878365,-2.9619768,archaeological_site,osm
way/1004592498,Castle Hill,51.6313509,-0.7485553,fortification,osm
way/1005604086,Desborough Castle,51.6324671,-0.7777394,fortification,osm
way/1009158003,Tomen Cefn Coch,52.8264519,-3.3300796,fortification,osm
way/1010093295,Site of Neolithic Temple,52.3229077,-0.157217,temple,osm
way/1013386807,Wadeway,50.8356036,-0.9743736,causeway,osm
way/1015483355,Pont Fadog Double Cairn,52.7784698,-4.0600581,archaeological_site,osm
way/1015512426,way/1015512426,52.7755143,-4.0592096,cairn,osm
way/1015690296,Llwyn-llywd Enclosure,51.9009243,-4.6200348,enclosure,osm
way/1015895580,way/1015895580,52.7809704,-4.0622714,cairn,osm
way/1016282711,way/1016282711,52.7911966,-4.0388522,cairn,osm
way/1016486534,Globe Inn,50.6770056,-3.4074357,archaeological_site,osm
way/1016892474,Hulme Hall,53.2477521,-2.4140371,archaeological_site,osm
way/1019677800,Anti-tank Cones,51.7462743,0.4667499,archaeological_site,osm
