lat,lon
50.8284121,-3.5826588
50.8303231,-3.5785389
50.8318817,-3.5756207
50.8331556,-3.572681
50.8343346,-3.5700846
50.8354188,-3.5677457
50.836137,-3.565557
50.8366519,-3.562274
50.836923,-3.5594416
50.8368688,-3.5566092
50.8365842,-3.5525107
50.8367332,-3.5495067
50.8366113,-3.5472965
50.8366519,-3.5447645
50.8367603,-3.5429406
50.8372075,-3.5408378
50.8377767,-3.5404301
50.8389691,-3.5404515
50.840419,-3.5407734
50.8420721,-3.540194
50.8427902,-3.5399795
50.8435355,-3.5393143
50.8441858,-3.5383916
50.8455136,-3.5351944
50.8461097,-3.533864
50.8476949,-3.5327268
50.8495374,-3.5306668
50.8508515,-3.5271907
50.852003,-3.5240364
50.8532492,-3.5212684
50.855525,-3.5174274
50.8576245,-3.5143805
50.8580986,-3.5133934
50.8597646,-3.5103893
50.8611868,-3.5086298
50.8623786,-3.5065484
50.8636517,-3.5051322
50.8661437,-3.5023212
50.867376,-3.500669
50.8696511,-3.4985018
50.8725354,-3.4961629
50.8748779,-3.4945321
50.8773015,-3.4929442
50.879373,-3.4927511
50.8818505,-3.4928155
50.884531,-3.493588
50.8861148,-3.4939313
50.8875091,-3.4946179
50.8887544,-3.4955621
50.8901351,-3.4959912
50.8911097,-3.4962702
50.8920571,-3.4960341
50.8928151,-3.4954977
50.893546,-3.4947896
50.8945746,-3.4936953
50.8973897,-3.4907556
50.897525,-3.4906483
50.8983235,-3.4902835
50.9002586,-3.4908092
50.9029516,-3.4906483
50.9063886,-3.4903908
50.9071463,-3.4908414
50.907904,-3.4909057
50.9086144,-3.4907019
50.9091083,-3.4901547
50.9099066,-3.4888887
50.9128019,-3.4891033
50.9150477,-3.4894896
50.919106,-3.4915495
50.9213244,-3.4935665
50.9243543,-3.496356
50.927411,-3.4970427
50.9294397,-3.4968281
50.9310356,-3.4964419
50.9328207,-3.4947467
50.9340107,-3.4924507
50.9342541,-3.490262
50.9342135,-3.4889531
50.9340377,-3.4870863
50.9337943,-3.4854984
50.9330776,-3.4837174
50.9320904,-3.4820652
50.9299266,-3.4800482
50.925274,-3.4762287
50.9224066,-3.4746838
50.9219196,-3.4745121
50.9203505,-3.4738255
50.9169687,-3.472023
50.9135054,-3.4706068
50.911016,-3.4698343
50.9090406,-3.4692335
50.9076098,-3.4676912
50.9065849,-3.4656769
50.9064056,-3.464529
50.9063582,-3.4619862
50.9059895,-3.4598136
50.9054686,-3.4557366
50.9053264,-3.4543312
50.9045483,-3.4500289
50.904271,-3.4475613
50.9042778,-3.4407377
50.9049543,-3.4325838
50.9055159,-3.4283459
50.9057391,-3.4251594
50.9062669,-3.4198808
50.9069434,-3.415761
50.9069569,-3.4115982
50.9075252,-3.4091091
